Rating;Title;Review;Author;Date;Link;Expected Feature;Polarity
1.0 out of 5 stars;An absolute piece of JUNK!;Screen began to display striations only 3 months after warranty. Sony was of absolutely no help for a $400 phone!;Otis Michael Nowlilng;19-Jan-19;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews;screen,phone;1,1
5.0 out of 5 stars;Good basic phone.;Still using this neat phone. Finger print reader is ok. Nice screen and good camera. Good features overall.;Farm Hand;28-May-19;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews;phone,print,reader,screen,camera;1,1,1,1,1
5.0 out of 5 stars;EXCEPTIONAL;THIS IS THE BEST PURCHASE YOU CAN DO LOOKING FOR DEFINITION A WARRANTY!;Leon Boris Lopez;13-May-19;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews;-;2
5.0 out of 5 stars;Great phone;I previously had a z5 and this right here is the best upgrade I've ever made. The OLED screen looks amazing and it also works with Canadian carriers. I'm with bell and everything seems to be working fine. Love this phone. Sony definitly stepped their game up.;Lemansquattro;3-Nov-18;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews;screen,upgrade,carriers,phone,game;1,1,1,1,1
5.0 out of 5 stars;Clean and fast;The phone is very sleek, fast and gorgeous to look at. Firmware/security updates are fast from Sony. And the firmware is latest Android Pie. Unlimited customization options. Finger reader is fast and accessible. No Gimmicks.;taruj ansari;18-Oct-18;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews;phone,firmware/security,firmware,updates,customization,options,reader;1,1,1,1,1,1,1
5.0 out of 5 stars;Quality;It's an awesome phone like it it.;Amazon Customer;28-Jan-19;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews;phone;1
5.0 out of 5 stars;Nice Xperia with band 12 VoLTE on Tmobile support;"I enjoy the OLED screen.  Edge sense is an interesting function I am playing with where app icons pop up when you touch the edge of the screen.  This supports band 12 and VoLTE on T-Mobile which is not common on Xperia.  I preferred the fingerprint scanner on the side, on the back is a little awkward.  Qi charging is nice, make sure to get a case that will not interfere.  I chose this over the XZ2 premium mainly due to the band 12 with VoLTE on Tmobile and the OLED which the XZ2 Premium does not have but I was tempted by the XZ2 Premium dual camera. As is typical of glass body the phone is a little slippery so a case would be a good idea.

I got it with the Xperia Ear Duo which I enjoy but it is not for everyone. The duo on purpose lets one hear sound around you which is great for biking or walking etc. but would not block out any noise on a train, a plane or any other environment with a lot of noise.  I found the sound a little bit low in some cases.  The assistant is interesting, I enjoy it but it is not for everyone.  The battery of the ear duo lasts nearly 4 hours but the case has a battery that can recharge the ear duo.";C. Fisher;7-Jun-19;;screen,fingerprint,scanner,charging,camera,phone,sound,sound,battery,battery;1,1,1,1,1,1,1,1,1,1
5.0 out of 5 stars;Love it.;Great deal. Love the phone, Bluetooth headset has great sound quality.;ivan Berezenko;6-Feb-19;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews;phone,headset;1,1
5.0 out of 5 stars;Excellent Phone Sony Xperia XZ3;This SONY XPERIA XZ3 is very powerful 4GB Ram, 64GB Storage it's running Pie 9, you can add more memory, i got a Sony 64GB micro SD and works like i charm, i got the Unlocked - International Version shipped to Costa Rica works Perfectly, i am using SIM 4G LTE and NO Problems, also the Box comes with Sony XZ3, USB C Cable, Headset and Headset Adapter 3.5mm, and the Adapter for the Plug Outlet Brick America Version;David8508;10-May-19;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews;ram,storage,memory,sim,headset,cable,adapter,plug;1,1,1,1,1,1,1,1
5.0 out of 5 stars;Awesome phone overall;"I have been using this phone for a month and it is really superb phone. Build, design, display and camera, everything is good. My friend has iPhone XS max and I compared display with XZ3 and I must say, brightness and density is much higher in XZ3.
Only down point is price.";Bhautik Bhanani;26-Dec-18;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews;phone,phone,camera,display,display,brightness;1,1,1,1,1,1
4.0 out of 5 stars;Would buy it again.;Great phone, camera is subpar for low light situations and motion shots. Other then that it has some goofy side sense and one handed mode. I disabled that right away. Gimmick... Screen is great. Forest green gorilla glass is nice but little darker than I expected. Very fast with the octa core processor. Sony keeps you updated with firmwares. That's why I stuck with the brand. Great phone.;EA;21-Mar-19;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews;phone,camera,shots,mode,screen,firmwares,phone;1,1,1,1,1,1,1
5.0 out of 5 stars;Gorgeous;Overall a great experience. The phone itself is beautiful and feels like you're holding a gem or magic crystal of some sort. It's made of glass and just beautiful. The screen is gorgeous. Definitely prefer it over my S9 for videos and pictures because it is crystal clear and just gorgeous. It's like having a mini 4K tv in the palm of your hand. Android platform is well laid out, as well as the Sony layout in general. This is my first experience with a Sony phone, so I wasnt sure what to expect. It's very easy to use and to get used to. Everything just makes sense. Its easy to find what you want and do what you want. If you use your phone for heavy entertainment purposes - movies, pics, videos, music.. - this is the phone to get. It's an entertainment work horse with plenty of ram, too.;MyPenName;18-Dec-18;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews;phone,screen,videos,pictures,phone,phone,movies,phone,videos,pics,ram;1,1,1,1,1,1,1,1,1,1,1
5.0 out of 5 stars;Xperia XZ3;Un equipo muy sólido los dos aparatos hacen una estupenda combinación la pantalla del Xperia xz3 es en mi opinión una de las mejores del mercado las bocinas son muy buenas los sonidos que reproducen son muy buenos tengo casi 2 meses con el equipo y ya le han llegado 2 actualizaciones;Elías;26-Dec-18;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews;-;2
5.0 out of 5 stars;Dynamic vibration is super;This is the best phone for 2018, the oled display the  best.. Buy this phone and see for yourself.... I never regret buying it... It wealth paying for;Williams Sepenu;28-Nov-18;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews;phone,display,phone;1,1,1
4.0 out of 5 stars;The phone is great --not so much the ear duo.;"The phone is great--though I am still learning how to use it.  The camera is amazing!!!!
The ear duos are hard to wear--have yet to get them to stay on my small ears.  I can't recommend these for people with small ears.";Marsha King;15-May-19;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews;phone,camera;1,1
5.0 out of 5 stars;Great Sony phone;Everything is great, but very slippery without case....;svk USA;31-May-19;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews;-;2
5.0 out of 5 stars;What a phone!;Loving this phone, better than expected. The best screen of all cellphones, I have compared it with the last iphone, samsung s9, pixel and the image is way superior, day and night. Loving my phone.;juan carlos valderrama henao;31-Jan-19;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews;phone,screen,image,phone;1,1,1,1
5.0 out of 5 stars;Best Phone ever!;I have had this since the end of October and the phone is still absolutely fantastic.  It blows away the quality of my past Samsung S7 & S9.  I have owned Sony phones in the past, HTC, Motorola, Samsung, Asus, iPhone, & LG.  The XZ3 surpasses all of them.  I will never use any other brand of phone besides Sony from now on.  The screen quality is top notch, the camera is really great.  One of my friends that just got the iphone x is amazed and how much better the Sony camera is compared to his iphone.  The phone is very fluid and snappy and the battery lasts me on an average work day with moderate use from 6am until 10pm with about 20-30% battery remaining.  The fact that it vibrates to music is a little strange and can fortunately be turned off.  The fingerprint sensor is extremely fast to react.  Really everything about this phone is positive with the exception of the missing headphone port.;Luke;26-Dec-18;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews;phone,phones,phone,camera,notch,phone,battery,battery,fingerprint,sensor,phone,headphone,port;1,1,1,1,1,1,1,1,1,1,1,1,1
5.0 out of 5 stars;Great display, UI and performance;"Great display, user interface, performance and love sony's touch to android P
The battery is much better than i thought, can easily get 8 hrs SOT even when using straming apps like youtube and netflix (auto max). The fingerprint placement isn't the bad, the scanner itself is very fast and works almost everytime";Daryl Kamadu;29-Jan-19;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews;display,performance,interface,battery,apps,fingerprint,scanner;1,1,1,1,1,1,1
5.0 out of 5 stars;Best choice ever;I absolutly love this product, it is the best screen you will ever seen at least this year, it is just amazing! However, 4 gb ram seems not enught but isnt true, it just goes like a rocket, so fast! The stereo speaker are super! There is only one camera, but is enough, the quality is top 5! I got the ear duo version, and is the best bundle you ever find, are value in 270$! So it was a great buy!;Cliente de Amazon;20-Oct-18;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews;ram,stereo,speaker,camera;1,1,1,1
1.0 out of 5 stars;Handset;"The black paint on the metal frame of handset peels off in less than a month of purchase. The phone looked 2 years in less than a month. A silver metal frame started to show without a any physical damage on the phone. Maybe it's just this one handset, but I was unhappy and returned it. I'm getting another one though; same brand, same model because there's nothing like it in the market";Joshua D.;5-Dec-18;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews;handset,phone,handset;1,1,1
5.0 out of 5 stars;Super fast Android phone;"This is a high end Android phone from Sony. Sony does not have a lot of phone distribution in the US, and it's too bad given that this Xperia phone is very, very nice. I would say it is a nicer piece of hardware than my son's iPhone X. Some of the things I liked:

1. Very nicely finished. The craftsmanship is on par with anything out there.
2. Wrap around screen with edge sense short cuts - much like Samsung high end phones.
3. Really fast processor. I still like my iPhones, but this thing feels twice as zippy.
4. Fingerprint sensor on the back side. Good idea.
5. No crashes, no hassles getting it going.
6. Fast boot from cold start.
7. Multi day battery life - about 2x the life of my iPhone.
8. USB C connector - enter the modern age.
9. Sharp camera, but needs some post production color correction, IMO.
10. Awesomely good looking screen. I shot a photo of the screen and posted it to show how the screen is a ""retina-like"" imaging device. Maybe better.

Middling issues.
1. The camera is nice, but I don't think the color balance is as good as on my iPhone. The Xperia colors are too vivid and the iPhone is more natural to my eyes.
2. Uh, it's Android and that means you have a certain amount of arranging to do before it becomes super useful. I've never liked Android as much as iOS. I can use it, but then again I've used RT-11, VMS, DOS and Unix 4.x BSD ... I don't value the total control aspect as much as others do. I just want to get going and the ""total customization""opportunity of Android, I find t be an obligation. Not the phone's fault, though.

Cons
1. None significant.

Summary
I've looked at my friends' Android phones, but this one makes theirs look like toys. If you can afford it and want an Android, this could be your choice.";P. MSakamoto;23-Apr-19;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews;phone,phone,phone,hardware,phones,fingerprint,battery,connector,camera,color,screen,photo,screen,screen,device,camera,color,colors,iphone,control,customization,phone,phones;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4.0 out of 5 stars;Not my favorite Xperia;"Let me say up front that we're an Xperia family - I just moved from the XZ1 to the XZ3, and my daughter just went from the XZ Compact to the XZ Compact 2. So it hurts me a little to say it, but I don't like the XZ3 nearly as much as the XZ1.

What's good:
- The quality is flagship worthy. The screen is beautiful, the cameras are great, and I assume it's at least as waterproof as my XZ1 was. (And my XZ1 spent 4 hours 15 feet down in the ocean and started working as soon as we found it and brought it back up!)
- The battery is pretty good, and even for a heavy user like me, lasts a full day as long as I'm not running Waze.

What could be better
- As beautiful as the phone is, there is no way to use it without a case. It has curved sides and a glass back, and I just guarantee it will slip sooner or later.
- Instead of the nice wide buttons of the XZ1, the XZ3 has super skinny buttons (apparently made to fit the curved sides) that are much harder to press, especially if the phone is in a case, which, as stated, its design basically requires. As much as I love having a dedicated camera button, I feel like I need to press it with my fingernail to reliably hit it, which removes a lot of the convenience. (It can also be hard to hit the volume button correctly, and I've already accidentally turned on assisted mode twice!)
- I really liked having a fingerprint scanner in the power button. I'm learning to use the one on the back, but it's sort of begging for me to miss and get my greasy fingers all over the nearby camera lens.

Overall, it's a beautiful and powerful phone, but the design choices ultimately make it less functional than my old XZ1.";Joseph91;19-Nov-18;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews;screen,cameras,battery,phone,buttons,buttons,phone,button,camera,volume,button,mode,fingerprint,scanner,power,button,camera,phone;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.0 out of 5 stars;Great device.;Great phone.;chris;26-Mar-19;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews;phone;1
5.0 out of 5 stars;The best keeps getting better;First off, I have Sony everything. I'm definitely biased.;Nick J;17-Feb-19;;-;2
4.0 out of 5 stars;Nice with latest android system;Nice with latest Android operating system. Runs smoothly with some personality quirks like the double side tap. 64 memory is a minimum needed these days.;Richard Porter;12-Nov-18;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews;system,memory;1,1
4.0 out of 5 stars;Stunning, especially in green or red.;Always been a Sony fan. This XZ3 is definitely a step up from previous phones they've released. One of the common issues I read about I think is over stated. The location of the finger print sensor isn't an issue at all for me. I just hold the phone from the bottom and the sensor is right where my finger lands. The image quality of the camera to me is just average. I know there are many adjustments and I'm sure I could tweak it to be great. Just that comparing it to my S8 right out of the box isn't too impressive. I also miss the time lapse option. Great phone altogether though, premium materials and build quality, the green and red versions are STUNNING! Absolutely a contender.;Stu;24-Dec-18;;phones,location,sensor,print,phone,sensor,finger,image,camera,time,option,lapse,phone,versions;1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.0 out of 5 stars;For the price of admission, a real knockout;"Summary: This is a prestige style option that feels unparalleled in the hand and sports an industry-leading screen - if that is what is important to you, this is the phone of your dreams, and the few minor complaints will be entirely acceptable.

Pros:
* Gorgeous design. The Forest Green color is incredibly attractive and gives handsome variation in tone in different lighting. While Sony has moved into a curved world, the monolithic lines of the profile (including the very narrow corners) remain and remind me of what I loved about the Z1 Compact. The 2:1 aspect ratio makes this phone more slender than most. The glossy black finish of the front with the curved edges is really something else. This is what sold me and I have not been disappointed.
* Excellent materials. The contour of the glass is incredibly pleasing in the hand, as is the thin aluminum frame. While some have different opinions on glass backs, the full glass coverage mitigates some of the slipperiness of the phone's curved edges by providing grip - something I missed with the magnesium back of the Pixel. The design may have sold me, but the feel of the phone in the hand is what's confirming the decision.
* OLED screen. Fantastic quality, insane DPI, it's very clear this is the same tech Sony uses in its Bravia screens. I wouldn't have come back to Sony without this.
* Great camera. Works well in many different lighting scenarios.
* Snappy processor. I haven't noticed any slowdown and new games/apps work perfectly well. I'm not a huge gamer though so other reviews might cover this better than I will.
* Fingerprint scanner. For many, the low rear placement has been a con. For those of us with smaller hands, it's a godsend, plain and simple.
* Dedicated camera button. I missed you!
* No notch. If you like notches, flip this to the con category!

Neutral
* Picks up fingerprints easily. On the other hand, they wipe off easily. Since it's so gorgeous when wiped clean, hard to call this a big winner or loser.

Cons
* Slippery. Will slide off of angled surfaces. This is mitigated in the hand by the glass. So while I feel secure not putting this phone in a case, I need to be cognizant of where I put it down.
* No headphone jack. This was a hard reality for me to come to, but when I'm out and about I'm using bluetooth and when I'm home I can plug in the USB-C to use my fancy headphones.
* Weak battery - I make it through the day with email, news, a few minutes of fire emblem/youtube, but not by much.
* Expensive. Sony seems to be pricing to make up for weak sales in the US. Maybe they got a few more bucks from me, but I'm not convinced it's a winning strategy.";Jcto;6-Nov-18;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews;option,screen,phone,phone,glass,glass,phone,design,phone,screen,quality,screens,camera,games/apps,gamer,scanner,camera,button,notch,notches,fingerprints,phone,headphone,jack,bluetooth,headphones,battery;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.0 out of 5 stars;Yes;I love sony's phone;Dimas P Wicaksono;3-Dec-18;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews;phone;1
5.0 out of 5 stars;OLED screen at 1440p, Waterproof, Dustproof and SD card!;"It comes with a 3.5mm usb-c dongle.

I purchased this phone to replace my old Nexus 5. I selected this smartphone because of its beautiful screen. Watching high quality videos on this smart phone will immerse you completely in the video. However outside of video watching, the phone needs to be calibrated to suit you:

I turned off side sense because it is a feature that I don't need.
I had to enable the zoom in feature because it was disabled
I had to enable moving apps from the app storage sceen to the main screen
I had to disable the always on screen feature
Enabling to auto rotate on the home screen seems to make the phone rotate from portrait to landscape a lot quicker
The camera on the phone works better in Manual mode vesus Auto
I think I will turn on the glove mode because sometimes the screen doesnt recognize my taps
I the phone will automatically close unused/idle apps

I am happy with this phone because of its beautiful screen!
There are other features on the phone that I haven't tried and will try them out as the situation dictates.
Also, this phone is super fast!

The Xperia Duo is great for listening to music when you want to be aware of your surroundings.
Voice chat on the Xperia duo was horrible, the sound quality was horrible and It wouldn't stay connected for long phone calls
The control features of the Xperia Duo such as swipping or head nodding is not responsive
The battery on the Xperia Duo drains fast  but charging is very fast. The right ear piece will always run out of power first.";R. Smith;23-Jan-19;;dongle,phone,smartphone,screen,quality,videos,phone,video,video,phone,screen,sceen,phone,camera,phone,mode,mode,screen,taps,phone,phone,screen,phone,phone,music,voice,sound,quality,phone,battery,power;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.0 out of 5 stars;Sony, 3 times a charm!!!;This is the best Sony product I have ever owned.  I have used every Z series and XZ series phones from Sony since they released them, and this has the best picture, photos, and best of all sound!  I am an audio freak that loves music, the combo with the Duo ear phones is a must.  I can hear every little sound and still have a conversation with those around me.  The battery is the only poor part of the phone.  I have the XZ 1 and that battery lasts 22hrs or so, 18 when power using, this phone seems to only last 12-13hrs when I am power using it, but with this brilliant screen you would expect the Power to drain.  They may come out with an update like they did with the other models.  All and all, don't hesitate looking at other phones this is the best on the market!;Todd Himes;29-Nov-18;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews;product,phones,picture,photos,sound,music,phones,sound,battery,phone,battery,power,phone,power,screen,power,update,models,phones;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
;;;;;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews;-;2
2.0 out of 5 stars;This phone SUCKS for a right-handed person;Too many buttons on right side, one of which obnoxiously opens camera app too easily, accidentally. Keyboard has no semi-colon which is useable with the Android Pie version which I received. Sony seems to have lied about some sample photos having been taken by the type of phone it is (Xperia), since camera isn't as great as Pixel 2's, even. Hate the phone compared to Pixel 2XL, but am keeping it, for evidence.;Amazon Customer;25-May-19;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews;buttons,camera,keyboard,version,photos,phone,camera,phone;1,1,1,1,1,1,1,1
1.0 out of 5 stars;Really in 2018???;Not working on Verizon is ridiculous in 2018!!!!!!;Matthew T Stephan;10-Dec-18;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews;-;2
1.0 out of 5 stars;Issues connecting to wifi;It will not connect to our wifi.  I've been reading in forums and a lot of people are having this problem.  I've checked router settings and nothing has worked.;Lisa P;5-Dec-18;https://www.amazon.com/Sony-Xperia-XZ3-Unlocked-Smartphone/product-reviews/B07H6VBGJC/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews;wifi,settings;1,1
3.0 out of 5 stars;A mixed bag. Not a 5.7 inch screen;"This phone is a mixed bag. On paper, the specs look good and it seems to run fast. However, the biggest issue that I have with the phone is its screen. Sony claims that the phone has a 5.7 inch screen. NOT TRUE. The useable screen is only 5.3 inch. So if you are looking for a 5.3 inch screen, this may be your phone. If you need something bigger, move on.

Currently own a Samsung Note 4. It has a true 5.7 inch screen. Measuring the width and the height of the screen you get about 7.1 x 12.6 cm = 89.46 sqcm of useable screen space. My iPhone 6s plus has 83.64 sqcm of screen space. And now this Sony XZ2 : 6.5 x 11.6 cm = 75.4 sqcm of usable screen space. You loose a lot of real estate. Can't afford this, need this phone for business  to read documents, emails, etc. so I need to screen space.";M S Frank;29-Aug-18; ;phone,phone,screen,phone,screen,screen,screen,phone,screen,phone,emails,documents;1,0,0,0,0,0,1,1,1,1,1,1
5.0 out of 5 stars;Perfecto;Perfecto, la caja cerrada, todo muy bien es funcional;CARLA;15-Nov-18;https://www.amazon.com/Sony-Xperia-5-7-inches-Factory-Unlocked/product-reviews/B07BGXVDZP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;-;2
3.0 out of 5 stars;Marginal improvement from XZs;"Beware whom you get this phone from!!!
The more I use this phone, the more I feel that this phone was a demo unit.
- screen touch isn't responsive
- periodic lines appears when hands are warm
- auto brightness is close to not working

Updated thoughts:
I think xperia xz2 is generally a good phone. However, after seeing the complaints, it makes me wonder if third party sellers are getting their phones from defected batches from the manufacturers (not Sony). That's why they are much cheaper than the market value. I'll buy it from best buy directly to see if there are fewer issues.

New found issue:
As many people would do after the screen is full of fingerprints and dusty, we wipe it with cloth or our clothes. After that, you will see very obvious horizontal lines due to ESD. Not sure if this is my phone or it's a general issue. I have to restart the phone to get rid of the lines.
Also, if you finger swipe quickly and create some static, you will see the color gets darker... Very disappointed

Upgraded from xperia xzs...
Have been a Sony fan... However, somehow a bit disappointed by the phone. But let's start with the good stuff though:

1. Great LCD screen, good color, but light leakage is a bit worse than my xzs.
2. Good low light performance camera. However, I think they over increased the pixel gain. As a result, during normal light condition, noise is higher.
3. Battery life is improved, probably just because it's bigger.
4. Beautiful design (black) without a case
5. Speaker is louder

Now, the bad stuff:
1. Fingerprint sensor location is awkward. After upgrading to Android 9, it became less responsive and some Apps stopped working with the sensor.
2. Slippery without a case.
3. Nice haptic engine, but the force is too small to feel when there is a phone call.
4. A bit on the heavier side as for the weight.
5. Pictures from the front camera are very nosiy
6. Sony needs to make a SW to stop all the Google stuff that's running in the background. That's why the bigger battery doesn't improve the user experience that much
7. Battery care option doesn't seem to work on my phone

My wish list for xz4...
1. Don't use oled... It's the stupidest technology... Shorter life time, burn in problem... Maybe save the battery life marginally
2. Keep the fingerprint sensor on the Side!!! Under display fp sensor is overrated. People will see burn in in their oled with optical fp sensors
3. Make a better SW.
4. Have a option in the camera so that images are less noisy in normal lighting
5. If you want to do a glass back for wireless charge, use frosted glass so that it's not a fingerprint magnet or scratch-happy surface";Nick;19-Dec-18;https://www.amazon.com/Sony-Xperia-5-7-inches-Factory-Unlocked/product-reviews/B07BGXVDZP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;phone,phone,phone,screen,touch,auto,brightness,phone,phones,people,screen,fingerprints,phone,phone,color,phone,screen,lcd,color,performance,camera,battery,speaker,fingerprint,sensor,location,sensor,slippery,engine,phone,call,pictures,camera,battery,battery,option,phone,technology,time,battery,fingerprint,sensor,display,sensor,sensors,option,camera,images,wireless,charge;0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0 out of 5 stars;Great international cell phone;"First off, I'm a Sony believer... But jokes aside, this is a great phone for personal or business use, I got the dual sim international version because I needed a Swiss simcard and a US simcard for my business. I used this phone in the USA and throughout Europe. And I had absolute no issues with reception or anything.

The fingerprint reader in the back was something to get used to, but after a while you'll not even know how it was before... 😃

Overall, fast, great battery life, and many of great functions... Working worldwide for under 600.- what else to you need...";Thomas Luethi;23-Apr-19;https://www.amazon.com/Sony-Xperia-5-7-inches-Factory-Unlocked/product-reviews/B07BGXVDZP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;phone,sim,simcard,simcard,phone,reception,fingerprint,battery,functions;1,1,1,1,1,1,1,1,1
5.0 out of 5 stars;Great smart phone with great features;By far best phone I had. I switched from apple to android and this is the first android I've had in over 7 years. Really impressed with the features it comes with and the price point, if this was an apple phone it would cost triple. I would Recommend to anyone who wants an android but doesn't want to get a Samsung or LG. Here in the states I think only 2 carriers can work with this phone AT&T for sure ( I had to switch to this carrier for this phone) and I believe the other is Verizon.;Francisco;14-Jul-18;https://www.amazon.com/Sony-Xperia-5-7-inches-Factory-Unlocked/product-reviews/B07BGXVDZP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;phone,features,phone,carriers,phone,phone;1,1,1,1,1,1
