Rating;Title;Review;Author;Date;Link;Expected Feature;Polarity
3.0 out of 5 stars;The XZ2 Compact does NOT work with T-Mobile VoLTE/WiFi Calling;"The newest release in SONY's compact Xperia lineup offers some cool new technology, but also takes several steps in the wrong direction - ultimately resulting a disappointing user experience.  If you are a T-Mobile customer, there is a clear winner in the line-up - the previous Xperia XZ1 Compact (Sony Xperia XZ1 Compact - Factory Unlocked Phone - 4.6"" Screen - 32GB - Black (U.S. Warranty)).  Unlike the XZ2 Compact, the previous XZ1 Compact works with VoLTE/WiFi Calling technology, has an auxiliary audio port, and proper ergonomics for one-handed operation.  Read on for the specifics.

FUNCTIONALITY

As a phone, the Xperia XZ2 Compact isn't that great.  As mentioned, it doesn't support VoLTE/WiFI Calling technology (as tested on T-Mobile).  So while the previous XZ1 Compact works exceptionally well as a phone in my house due to WiFi calling, the XZ2 Compact fluctuates between 1 bar of reception to no reception at all, depending on what room I am in.  With the XZ2 Compact I once again get to experience missed calls that go straight to voicemail, text messages that arrive several minutes late and out of order, and MMS receive errors.  Total fail.

There are other shortcomings also.  The removal of the auxiliary audio port is irritating - especially considering the XZ2 Compact is thicker than the XZ1 Compact.  Aux ports are NOT an obsolete technology, this is something that is used!  Sometimes I don't want a bluetooth receiver on my head radiating my brain, I want simple wired earbuds.  Sometimes I like to connect my phone to hardwired sound systems.  All this is gone.  Sure, it comes with a USB-C dongle that does allow connections, but I will not be carrying this around with me all the time.

ERGONOMICS

The ergonomics are also a major step in the wrong direction when compared to the XZ1 Compact predecessor.  The screen is now much taller (see photographs).  This new size now prevents one-handed operation!  One-handed operation requires your pinky to balance and support the weight of the bottom of the phone, your other three fingers to support and balance the back of the phone, and your thumb to operate the touch screen.  But now your thumb will not reach the top of the screen due to the extra 1/2 inch of screen space.  And the top part of the screen that your thumb will not reach is frequently used - with back arrows, pull down menus, etc.

So in order to perform one-handed operations on the XZ2 Compact, your pinky must move out of position.  Now nothing is supporting the weight on the bottom edge underneath the phone, only your four fingers on the back of the phone.  This requires you to lay the phone flat horizontally on your four fingers so that the XZ2 Compact doesn't fall.  This is unnatural, hunching your shoulders and neck so that you can look directly down on the phone, instead of holding it at an angle in front of you.  It's also precarious, and the phone feels like it will drop easily.

So naturally, you use your other hand to support the phone.  No more one-handed operations - you'll need the XZ1 Compact for that.

The fingerprint scanner also aggravates one-handed operation.  Swiping a pattern or typing in a PIN on the XZ1 Compact doesn't require shifting any fingers supporting the phone.  However, using the fingerprint scanner on the XZ2 Compact does require your fingers to move out of position, which in turn requires your other hand to support the phone.  No one-handed operation with the fingerprint scanner either.  Unfortunately, the fingerprint scanner on the power button of the previous XZ1 Compact was disabled in the US market due to patent issues, but the right edge is a much better location for the scanner if one-handed operation is desired.

The Xperia XZ2 Compact is also heavier than the XZ1 Compact, which combined with the ergonomic problems makes a drop much more likely.

UPGRADES

If you do decide to purchase a XZ2 model, you will most likely want to upgrade the 64GB of internal storage with a microSDXC card.  As of this writing, your best value is the (Samsung 256GB EVO Plus Class 10 UHS-I microSDXC U3 with Adapter (MB-MC256GA)).  This 256GB Class 10 Grade 3 card will give read speeds up to 100 MB/s and writes up to 90 MB/s.  These speeds are important with the new 4K HDR camera.  You could buy and use a slower card unintentionally, so choose wisely... a slower card will still work but will result in reduced quality of video.

CAMERA

The one area that the XZ2 Compact trumps the previous XZ1 Compact is the video camera.  The 4k HDR video camera is better on the XZ2 Compact, allowing high dynamic range video that captures shots that would be impossible on the XZ1 Compact.  But this requires the full use of the Qualcomm® Snapdragon 845 processor to do the heavy 4k HDR lifting.  The XZ2 Compact battery will drain very fast when using this technology, and the phone is subject to over-heating.  The camera app even pops up a friendly warning that your phone may overheat and dial back the quality of HDR 4K video automatically.

In practice, I'm usually using taking photographs rather than video though - and the previous XZ1 Compact supports 4K video and HDR photography already.  And during my test shots on the new XZ2 Compact, I noticed the occasional stutter in the framerate with HDR enabled.  Cool technology nonetheless.

CONCLUSION

Most of the technology in the XZ2 Compact is at least on par with the XZ1 Compact.  Ultimately, I feel like the XZ2 Compact takes several steps in the wrong direction and doesn't bring enough innovation to the table.  Ergonomics aside, I do like the fingerprint scanner - it allows apps such as 1 Password to unlock without typing in a long master password constantly.  The new HDR camera is cool.  But as a phone, the previous XZ1 Compact is a superior product with proper ergonomics and VoLTE/WiFi Calling technology.  It's also less expensive now.

I'd also conclude that the larger Xperia XZ2 (Sony Xperia XZ2 Unlocked Smarphone - Dual SIM - 5.7"" Screen - 64GB - Deep Green (US Warranty) is a superior product to the XZ2 Compact - the screen is better, the dynamic ambient light works better, and the audio is better.  And since you are already having to use two hands, you might as well go for the more readable screen.

Sorry, I cannot recommend the Xperia XZ2 Compact.  There are better options in SONY's Xperia lineup.";Amazon Customer;14-Jul-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;technology,audio,phone,phone,technology,phone,support,screen,screen,phone,phone,phone,phone,phone,phone,processor,technology,camera;1,2,2,1,1,2,2,1,2,2,2,0,0,2,2,2,1,1
2.0 out of 5 stars;Great phone...until it died! Horrible customer service!;"I purchased this phone last November because I have small hands and it was among the most highly rated compact phones available. When it first arrived, I was pleasantly surprised at how much I liked it! It was small but not flimsy, easy to maneuver, takes great pictures and the battery lasts for almost two days without needing a charge. I took it to the Verizon store and got it set up on my account with no problem.Recommended it to several other people I know who were looking for a good reliable compact phone....

Fast forward to three weeks ago - the phone just literally shut down. It had been working fine and I set it on my coffee table while I did some reading. Picked it up 15-20 minutes later to check the time and it was dead. I tried to reset it - I tried to plug it into the charger. I did the hard reset recommended on the Sony website. Nothing worked - I finally contacted Sony customer service and went through two days of getting a runaround from them. They said it was still under warranty BUT the only place to get it repaired or replaced was through the Sony service center, which is in Canada!

Long story short, I had to send my three month old phone to somewhere in Illinois, where they will ship it to somewhere in Canada, and determine what caused it to die, and then decide if they are going to repair it or give me a new phone. This process generally takes about a month and they offered me no replacement phone, no credit, NOTHING! I spoke with them today, two weeks after I sent it in, and it doesn't appear they have even started working on it!

I am currently using a Samsung Galaxy 7, which is a bit larger than what I wanted, but which Verizon provided to me at no cost, with free overnight shipping included! I really liked the Sony Experia but honestly, after what I have had to go through, I cannot recommend it to anyone! I told Customer Service that they cannot expect to compete in the global phone market with their current policies because no one can be without their phone for a month when there is a problem. The manager I spoke to agreed and said they have been trying to get Corporate to understand that but so far, no one is listening to them. Maybe when people stop buying their phones altogether they will finally wake up and make changes!";VikingMom;19-Mar-19;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;phone,phone,battery,phone,phone;2,2,1,1,1
5.0 out of 5 stars;Best compact Android on market!;Best compact Android EVER! Perfect fit in hand and pocket. Amazing specs including a top notch processor and wonderful camera. Finally nice to see a functioning fingerprint sensor on a high end Sony in the US. Well done Sony! Nice in moss green by the way!;Mikeyt1818;16-May-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;processor,camera,fingerprint,sony;1,1,1,1
5.0 out of 5 stars;Fantastic phone and cheap for all its features;This is a great little phone.  Nice to not have a small tablet to carry.  Camera is surprisingly good in low light.;hf;5-Feb-19;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;phone,camera;1,1
5.0 out of 5 stars;Possibly the Best Phone I've Ever Had;"This Xperia XZ2 Compact is amazing.  Forget the big name sites saying Galaxy this or iPhone X that.  If you want a great Smartphone that can still fit in your hand without sticking out your back pocket, your search is over.

This year Sony redesigned their phones leaving behind the monolithic slabs they kept for so long.  Now we get rounded edges, and much less bezel (though still there).  We also see the fingerprint sensor come to the US and instead of the side (which was possibly the best sensor I’ve ever used) it’s a circle on the back.  I’m actually not a fan of this location but it’s fast and it works.  The phone has picked up a little weight and it’s not a light phone.  It might even garner chunky by your iphone toting pals.  But it feels so good in your hand.  Plus the battery life is top notch.  Unlike people who need to plug in their phones at lunch, you will be happily using your phone up until evening.

Screen is nice and includes HDR.  I won’t go into specs since everyone does that but the screen is very nice indeed. Speakers can get pretty loud and the camera is very good as well.  You might need to play around with it at first to get a feel for what settings give you the best shots but once you do…it’s great.

The Super Slow motion is very cool.  It can be tricky at first to get the shot you want, but when you do it is game changing.  People really like seeing this stuff at 960fps. Water flowing.  Matches being lit.  Someone jumping in air. It’s awesome.  Just make sure you have plenty of light for the super slow mo and you are good.

Phone is fast, and I’ve had no issues with it.  I’m currently using the phone on AT&T (I Know).  Apps are super quick to load, no crashes I’ve encountered.  There is a camera bug that some people have had where the camera crashes and needs to be restarted but I have not encountered it yet. If I do I will update the review.  Oh and I like this moss green color. It stands out in a sea of other phones.  I’ve never had as many people compliment and ask what kind of phone I have than with this.  Try one.";Therabbitssing;10-Aug-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;smartphone,phone,speaker,camera,phone;1,2,1,1,2
5.0 out of 5 stars;Small in size not in Powe;Great phone! Makes the OnePlus 6 I use for work feel like a tablet. I haven't used a phone this size in 3+ years. There is no performance difference between the OnePlus 6 and the XZ2 Compact, in fact I would say the screen is even crisper on the XZ2. Phone is easy to carry, software is a light overlay on Android, minimal bloatware with a premium feeling. Phone is amazing, put the tablet down and get a phone you can navigate with 1 HAND!!;Eddy C;19-Aug-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;phone,performance,screen;1,2,2
4.0 out of 5 stars;Good Small phone;"Moved to the XZ2 from the Xperia X compact. It's quick and compact. Biggest complaint is the design. I really liked the XCompact's blocky Alien Obelisk sort of look. The XZ2 looks much more inline with the trend of brushed metal and rounded edges. Finger print reader is a nice addition, while I don't use it for unlocking, it is perfectly placed for authenticating apps and services. Battery Care is still there and is still a great. Even after 2+ years, my XCompact still holds 18+ hours of casual use on a single charge, and so far the XZ2 is shaping up to given similar performance.

It's also worth mentioning that, while it wouldn't be considered top of the line, for the price this phone is a damn steal.";wyatt white;23-Apr-19;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;design,battery,price;0,2,1
5.0 out of 5 stars;Excellent phone, compact / fast and feature filled;"This phone is ""hand sized"" but full featured.. Not bulky as the others that I have owned, I am coming from a 5.5 screen to  this phone. What makes it work , size wise it that it is not as wide , so holds in the hand comfortably. Finger print sensor works and is on the rear. Using with a small Qi wireless receiver between the case and phone, so nowI have wireless charging.  IT does work on Verizon, but I had to call VW and get them to turn on some CDMA feature code. Apparently Verizon made some changes even though the phone is certified by them and that I confirmed with them, issue was with the inability to receive test messages.. could send but not receive.. Once corrected no problems. This phone may be small but it packs a great processor and it is fast.. Fits in my pocket, not bulky.  Seems these days, phones are getting bigger and bigger.. you might as well buy a tablet or lug a desktop around; or buy a compact...";Michael F. Ricard;2-Aug-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;phone,phone,size,phone,processor;2,2,2,2,1
4.0 out of 5 stars;Great display and fast performance. Definitely need a case, though.;"The Experia XZ2 Compact is a great phone for those that like smaller phones. The display is beautiful, the fingerprint sensor works great and the camera is good enough. I confirmed that the unlocked version works on Verizon as well as T-Mobile. The battery life is good, but could be better. Luckily, fast charging works well. The phone feels good in your hand, but is slippery, so I’d suggest a case. Another reason to use a case is that the buttons are very sensitive. I kept activating the camera and pushing the power button by accident over the course of my testing. One downside to getting a phone from an unpopular phone brand, is that the good case makers ignore the phone. Speck? Otterbox? Incipio? None of them will bother with a Sony phone. You have to resort to the cheaper cases that don’t offer a lot of style or the same level of protection as the premium case makers. I know this seems really minor, but I invest in great cases for my phones, because phones are really expensive!

I don’t mind the lack of headphone jack, especially since Sony includes a USB-C to 3.5mm adapter. The speakers are OK, but you know, it sounds better with headphones or Bluetooth speaker. Performance is excellent, thanks to the Qualcomm Snapdragon 845 processor. Apps launch quickly and there’s hardly any lag when navigating the interface. It’s definitely faster than my old Galaxy S8. Unfortunately, it’s not enough for me to switch, because I’ve been using phones with big displays since the Samsung Note II and it’s difficult for me to go back to a smaller display. For those of you who like small phones, the XZ2 Compact is definitely a nice phone, but make sure to get a case for it.";Croissant;6-Aug-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;phone,phone,fingerprint,camera,battery,performance,phone;1,2,1,1,2,1,1
2.0 out of 5 stars;Terrible Camera;Don't buy the XZ2 Compact. The camera on it is just plain AWFUL because it can't handle even a little backlight and it definitely can't handle lower-lighting. I am so disappointed. I previously had the Sony Xperia Z5 Compact, which had the same issues, and it was so irritating to see all my friends with Samsung or iPhones taking beautiful photos while we were out or on vacation, no issues with backlighting or even total night shots, and these Sony pieces of crap giving horrendous results, even in basic everyday situations. I was so excited to upgrade because according to official reviews, Sony upgraded its camera from the Z5 to the XZ1/XZ2. It's not true. The camera on this XZ2 Compact is just as bad. It's unusable in anything but good conditions. I have to ask my friends to send me the photos they take on their Samsungs. Sony, you fooled me once, and then fooled me twice... there isn't going to be a third. What a joke. (Purchase from B&H Photo.);David S;16-Jan-19;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;camera,sony,sony;2,0,2
5.0 out of 5 stars;Sony knocks it out of the park with the XZ2;"This is the compact model, with a 5"" screen, so if you're looking for a ""phablet"" and want to carry around a giganto 6"" screen, and have Verizon as your provider, make another choice.  This is Sony's flagship from early 2018, and the price was exactly where I needed it to be. The screen is vivid and bright in direct sunlight, and the camera....well it's a Sony! The folks at the local Verizon store were enamoured instantly with this phone, since all they sell are iphones and various samsung models.  Still easy to transfer all my stuff from my S4: they were extremely helpful, and charged me nothing for the new SIM, transferring and such.  I would have purchased a case from them, had they had anything that would fit this Sony model.  I was originally looking at the Sony XZ3, but alas, as of this writing, it is not Verizon ""certified"".  In any case, there are very few under $500 phones that are this full featured.  No headphone jack! Dongle included.  Dont lose it!  Not all USB C to 3.5mm jack dongles are compatible with one another.  Great sound, though....its a SONY. If you want a stylish looking, excellent Android phone, this may be your ticket.  I am certainly more than pleased with the XZ2.";ElderGeek;19-Feb-19;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;screen,sony,camera,sony,phone,case,sony,phone;2,2,2,2,1,2,2,2
4.0 out of 5 stars;"Great 5"" powerful phone";"My review of the Sony Xperia XZ2 Compact will focus on my experience using it and my take on this powerful but smaller phone. Tech Specs are above.

Today's world has phones getting bigger and bigger. Going with a 5” display may seem like a step backwards and has an almost retro look.

I've used a 6” android and a 5.7” (with small upper screen) over the last several years and have become used to a larger display, although the size of the phone was large to keep in my pocket. Add a heavy duty case, it became annoying to the point I switched to a flip case. I also found myself connected to the internet, emails, etc constantly.

That said, I thought, why not give a 5” display a shot? How much would about 1” make? In this case, 1” does matter. I'm now adjusting to the size out of the box.

The Set-up

Speaking of the box, the phone comes with: – a quick charger cable and adapter, wired Sony earbuds and a dongle to plug the buds into in order to use the USB-C port as the connector. No, it doesn't come with neither wireless buds nor earphones with an already built-in USB-C cable. Note: There is no earphone jack. All this is somewhat odd to me. I don't use the plug in earphones and have several wireless (one for phone, one for music, one for back-up if both of those need to be charged) but I always have wired earbuds around due to the simplicity when needed and not having to worry about charging. Not having a jack, the XZ2 is going the way of the future by not including it. Not a great idea. The dongle works fine, but I couldn't charge the phone since the port was being used.

Comfortable in my hand. The plastic back cover feels a bit slippery so I recommend a case.
I've searched for a good screen protector and haven't had luck with finding great reviews on such a new phone. I believe Sony recommends a film, not a tempered glass protector, likely due to the curved shape. The wave of curved phones make it difficult to find good glass protectors that cover properly. I'll be getting a flip style. This does have Corning Gorilla Glass 5, but I'll likely put a protector on it for additional protection when I find one.

The set-up took about 10 or so minutes configuring it's updates.

Transferring my data from my other phone was easy as pressing the phones back to back via NFC.

First time charging:
(Edited to correct: in Stamina mode, the phone slows down charging speed at 90% to preserve the life of the battery)

32% - 74%  36 minutes
74% - 91%  42 minutes
91% - 100% 39 minutes

32 – 100% charging time: 1 hr, 57 min. Not super-fast. (See above correction re: Stamina mode which slows charge at 90% preserving life of battery)

Pairing things via BT: Had to reset my Smartwatch to factory settings and it immediately paired.
Same quick experience with my TILEs and Headsets.

After several days of use:

Getting used to using the smaller factor. Have not used it too much due to not having a case yet. Returning the one I ordered was poorly made.

Newest Charging speeds:
17 – 45% 28 minutes
45 – 84% 51 minutes

Using a Battery charging app:
17 – 29%  09 minutes
32 – 100%  2 hours

With screentime on the XZ2 depleted from 100% to 17% over 3 hrs, 57 minutes (with average usage) which is OK, but I expected a bit more.

Utilizing the Battery-saver modes. They are called “Stamina” disabling some functions and Ultra Stamina limiting to the most necessary usage”. With my phone idle for 15 hrs, 15 mins the battery depleted only 9%. Note: I have the following On such as WiFi, NFC, approximately 40% brightness, and Mobile data, email syncing, etc. I like the adjustable choice of Stamina mode which doesn't restrict you to a few options.

I depleted the phone battery down to 5% and it took 3 hours, 4 minutes to charge back to 100%.  It's new so I hope this improves.

I typically keep my phone charged between 20 – 80%. It charged from 5 – 73% in 1 hour, 40 minutes which was good.

First 2 weeks of use:

I love the smaller form factor. One of my intentions of going back to a smaller phone was to not use the phone so much. Unfortunately (or fortunately for Sony) I've liked the comfortable grip and have still used it a lot in trying to break my cell addiction. The idea was if I wanted to be “hooked up” I'd need to pick up my Tablet or iPad, which wasn't as convenient.

My larger Phablets make it too easy to constantly do anything, especially waste time better spent on something else. If you prefer the larger screens, the XZ2 would be a better option with it's 5.7” screen.

This phone has very fast response. Fingerprint reader, Opening apps is slightly faster than my V20.

Takes great photos  No camera lag with focusing, quick focus and photo taking.

Battery Life: Very Good considering it is a small batter due to the phone's size.
Examples: Phone on 7 hrs 23m; Screentime On: 1 hr, 59 min; Battery used: 26%
Battery level from 69% - 43%

The Lowest: Phone on 8 hr, 4 min; Screentime on: 1 hr, 49 min; Battery used: 49%
Battery level from 65% - 16%

Call Quality: Great

BT Connections: quickly hooked up to all of my devices. No dropped connections (yet!)

Pre-Installed Apps – fewer than typical locked phones. I uninstalled a couple like PlayStation which I don't need.

3D scanning is a cool feature, but more gimmicky. I've only tried it out once and apparently do not have steady hands!

The price is rather hefty, but I think all new phone prices are excessive between $600 - $1000. Most of us barely get 2 years usage before we want the latest new technology and updates. I believe the Compact XZ2 is for the specific consumers who want both a smaller phone to put in your pocket and have the great specs of a 5.7 – 6” phone. Keep in mind it's smaller but not as thin.

No headphone jack is remedied by a dongle, so not a deal breaker. Sound through my BT earphones was good (and of course it may also depened on your BT brand).

This comes with Android Oreo 8.0.0 out of the box and a security patch level as of 6/1/18. In comparison, I am still waiting for my LG V2  to update past 7.0 and a 11/2017 security patch.

I still have not had much luck finding a screen protector yet. Like other newer phones, it has a curved screen and the few reviews I've read give protectors bad reviews. Waiting for a realistic review that understands it will not cover the entire screen.

Cannot find the OEM Touch Case which I would like. I've tried two inexpensive flip cases, one was so bad I returned, the other eh, good enough but looking to get rid of it. Another thing, I'd prefer not to have a flip case, unless it is the thin Sony Touch, as it adds bulk to an already bulkier than average phone. I'm using a flip case just to protect the screen until I can find a good protector. Anyone know of any, please let me know.

I hope this review has been of some assistance in understanding my experience using it, not focusing much on specs already listed by Sony. I'd give it 4 and half Stars, deducting only for no wireless charging, somewhat bulky body, and  the fingerprint sensor could've been a little higher.";Larkhall;13-Jun-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;sony,phone,phone,phone,phone,screen,phone,sony,glass,battery,phone,phone,fingerprint;2,2,2,2,2,1,2,2,2,2,2,1,2
5.0 out of 5 stars;Perfect Xperia XZ2 Compact Case!;This case was easy to apply to my new phone and provides a great grip.  All the cutouts are perfect for the phone's ports and buttons.  And, it's clear, so my entire phone is visible.  I like it, a lot!;Lorraine;11-Jan-19;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;phone,phone;2,2
5.0 out of 5 stars;Love it;"Great pictures just like all Sonys.
Screen is nice, easy to use";Avgustina;13-Nov-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;picture,screen;1,1
5.0 out of 5 stars;Beast of a small phone;"If you compare it to older compact xperias, this is small, the screen just occupied where some of the bezels were. People can now be happy for the less bezels. I do believe Sony is a bit late in this, as more phones are now are almost bezeless. I don't really care too much about that, but I do like the less bezels, so I guess I do care about it a bit. I like that it looks curvy. The fingerprint sensor needs a bit of getting used to because it is in the middle in the back. This is compact though which may have something to do with my getting used to the fingerprint sensor placement really quickly.
Definitely looks elegant especially with the glossy like and very slightly curved edge screen.
Pictures look vibrant on this and you can pick three color settings in this but colors really pop out on the vivid mode. Standard mode is good enough for regular use. It has a 1080p so it is sharp and since it's small,  netflix videos look so stunning in this.
The camera is very good, as usual, you'd have to be pretty good at manual to produce perfect pictures. You don't have to fiddle a lot with video settings, you'll get good results taking videos from this phone, even the stabilization.
The performance is, of course, excellent. It has SD 845 in so that explains itself. I had trouble with an app called Imgur though. I love the app but for some reason, the phone heats up if the app is used for about like 5 minutes, and that eats up a lot of battery.
The battery is pretty decent. Normally I'd get 5 to 6 hours screen time with this. I do use bluetooth and gps for a driver's insurance app so the screen time goes down an hour.
The usb-c headphones doesn't bother me much. I am ok with using a dongle. I have two of them, on for regular, and one for work, and I keep them on my headphones. I do understand it is a bit inconvenient for users who listen to music while charging and for the premium headphone users. My ear is probably not as good as an audiophile's but the dongle system is quite all right. I used the sony MDR 7550 and xb90ex and they both sound fantastic in this phone even if I use the dongle.
The front facing speakers sounds all right, not tinny. Can get loud enough.
Very solid phone still amazes me even after months of having it.";Aldee;11-Jan-19;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;phone,bezel,fingerprint,fingerprint,performance,battery,headphone;2,0,2,2,2,2,2
5.0 out of 5 stars;Best Compact Phone;"Pros: Incredibly fast phone. Nice Display. Great camera. Compact size. Works with Verizon

Cons: HDR not available on Netflix yet. Amazon video and Netflix seem to freeze randomly.";akash koppa;17-Jul-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;phone,display,camera,size;1,1,1,2
5.0 out of 5 stars;LTE works with at&t with this phone;"Added this review simply from the fact that I was unsure if this would work with LTE and at&t when i bought it. Seems some people were reporting it did not work.

I have no problem getting LTE service with at&t . I simply pulled my sim from my old htc 10, popped it in and booted it up.

I love the size and battery life of this phone. There are so few options when choosing a decent smaller phone, even less if you want a fast phone with latest chipsets. I have only been using it for a week but have no regrets and do not miss my htc10.

I would easily buy this again.";Ryan;15-Jun-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;size,battery,phone,phone,chipsets;2,2,2,1,2
5.0 out of 5 stars;this phone is amazing, I've played games;"After extensive research, I've decided to go with the XZ2 Compact. Performance wises, this phone is amazing, I've played games, watch videos, and streamed live shows all without the phone even heating up, which was an issue on my previews Xperia z3 compact. Screen quality is also incredible, you get to choose from 3 color options within the phone's settings at any time depending on your color preferences. And of course, the networks provider I used is MetroPCS, which I have no problem using their services; all I had to do was get the phone to one of their stores, buy a new sin card and have them transfer my old phone number. The Sony Xperia XZ2 Compact gives me all I look forward in a phone; great performance, beautiful small phone design that easily fits in one hand, great 4G LTE service from my provider and finally great battery life.";Graciela Rosario;23-Jun-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;performance,phone,phone,phone,service,phone,phone,performance;2,1,2,2,2,2,2,1
1.0 out of 5 stars;Apparently finger print sensor has been disabled for USA;"This phone has actually been wonderful. Fast and does everything with ease including great battery life and little to no bloatware if you choose. Literally no problems up to this point .

UNTIL a few days ago. My fingerprint sensor has essentially gone missing from my phone. No option for it in settings and doesn't respond to touch, its as if it has been completely removed from phone. This is after 4 months of ownership. I did everything to try and fix it myself. Sony initially had me do several things including complete software repair through my computer and after this didn't work they told me it had been disabled for US phones? Nothing online about this for xz2 compact (there is for older models with sensor in power button). So after going back and forth with Sony they would not give me straight answer of whether it is supposed to work or not!!! Offered to send it to repair sensor and maybe they could ""fix"" it but there is possibility it would be sent back with same issue? But then wouldn't answer whether or not it is supposed to work!!! FRUSTRATING! anyway just a heads up....lol";Anthony Crispino;4-Jan-19;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;phone,battery,fingerprint,phone;1,1,2,2
3.0 out of 5 stars;Good phone if you don't care about the camera or sound quality;Great battery life and generally good functionality and processing speeds. But the sound on speaker is appalling and the camera is terrible compared to what I had been led to believe from reviews. Upgraded to this from a first generation pixel which broke, and the camera quality is like going back five years in comparison to that.;Amazon Customer;9-Mar-19;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;battery,camera,camera;1,1,0
5.0 out of 5 stars;Excellent phone for great price;No complaints.  Can't beat the price.  Seamless hookup with Verizon after installing new sim card.  My biggest need was a small phone with a good camera, and this phone fits.;w lynagh;8-Jan-19;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;price,camera,phone;2,1,1
5.0 out of 5 stars;Loving it so far;First time not having an iPhone and it sure is confusing but the camera is great and it works perfectly for my music so I've been pretty happy so far. Music sounds great through the speaker. Battery isn't the best but I charge my phone wherever I am anyways.;Amazon Customer;15-Aug-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;camera,speaker,battery;1,1,1
